,review_for,review_id,username,user_url,published,date_retrieved,num_stars,num_reviews,review_text
70,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSUNncTVDMHl3RRAB,Aline Croteau,https://www.google.com/maps/contrib/106651856346392009978/reviews?hl=en-CA,4 years ago,2021-06-24 17:50:19.281432,5.0,100,Very nice place to relax
71,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSUMwbzVLRVh3EAE,Conrad Gluch,https://www.google.com/maps/contrib/106696719442496348292/reviews?hl=en-CA,a year ago,2021-06-24 17:50:19.283120,5.0,22,What a lovely spot!!!
72,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSURRbTk3M0lREAE,Monica Ruiz,https://www.google.com/maps/contrib/115643442371089044109/reviews?hl=en-CA,2 years ago,2021-06-24 17:50:19.285579,5.0,35,It was a fun day
73,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSUNRcDdxSFFREAE,Ohemaa Sandra,https://www.google.com/maps/contrib/108026687571559734850/reviews?hl=en-CA,3 years ago,2021-06-24 17:50:19.288341,5.0,6,Very beautiful
74,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSURBM2QzcVRnEAE,Patrick Hébert,https://www.google.com/maps/contrib/115533976454170960623/reviews?hl=en-CA,2 years ago,2021-06-24 17:50:19.298442,5.0,59,Cozy and quiet.
75,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSUNVd2RIOVdnEAE,Kathleen Brown,https://www.google.com/maps/contrib/107123494828741593314/reviews?hl=en-CA,a year ago,2021-06-24 17:50:19.300957,5.0,76,Relax for a bit
76,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSUNRNmJibzRnRRAB,Eduard P,https://www.google.com/maps/contrib/117175608077979840632/reviews?hl=en-CA,3 years ago,2021-06-24 17:50:19.303222,4.0,171,Nice place to stroll around
77,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSURnX3RIMzlBRRAB,Wilfred Liu,https://www.google.com/maps/contrib/113675545943123517144/reviews?hl=en-CA,3 years ago,2021-06-24 17:50:19.305221,5.0,181,"The starting and ending point for the 2018 Montreal Walk for Alzheimer's, Make Memories Matter."
78,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSUNBbS1EQ2ZnEAE,Guillaume Barbeau,https://www.google.com/maps/contrib/108075016612266091986/reviews?hl=en-CA,3 years ago,2021-06-24 17:50:19.306865,3.0,58,Cute lovely park.
79,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSUNBaDhLMFh3EAE,David Drullinsky,https://www.google.com/maps/contrib/101121139649677119002/reviews?hl=en-CA,3 years ago,2021-06-24 17:50:19.308274,5.0,124,Nice chill park
80,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSUN3c1p6YVdnEAE,Evan Baker,https://www.google.com/maps/contrib/107988146595295346169/reviews?hl=en-CA,3 years ago,2021-06-24 17:50:19.310737,5.0,9,Great family park
81,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSUN3b2JhNzB3RRAB,Zoir Radjabov,https://www.google.com/maps/contrib/100249706059581510387/reviews?hl=en-CA,3 years ago,2021-06-24 17:50:19.313526,5.0,637,Really beatiful park.
